PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID_x,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION_x,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG,Draft Year,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID_y,TEAM_ABBREVIATION_y,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Unique_Teams_Played_For,Traded_Status,Custom_BPM
1628369,Jayson Tatum,2017,1,3,3,Draft,1610612738,Boston,Celtics,BOS,Duke,College/University,1,2017,1628369,2020-21,0,1610612738,BOS,23.0,64,64.0,2290.0,605,1318,0.459,187.0,485.0,0.386,295,340,0.868,50.0,422.0,472.0,276,75.0,31.0,171.0,122,1692,1,Not Traded,31.584281249999997
1628369,Jayson Tatum,2017,1,3,3,Draft,1610612738,Boston,Celtics,BOS,Duke,College/University,1,2017,1628369,2019-20,0,1610612738,BOS,22.0,66,66.0,2265.0,552,1226,0.45,189.0,469.0,0.403,254,313,0.812,64.0,396.0,460.0,200,93.0,57.0,155.0,136,1547,1,Not Traded,28.94006060606061
1629027,Trae Young,2018,1,5,5,Draft,1610612742,Dallas,Mavericks,DAL,Oklahoma,College/University,1,2018,1629027,2022-23,0,1610612737,ATL,24.0,73,73.0,2541.0,597,1390,0.429,154.0,460.0,0.335,566,639,0.886,56.0,161.0,217.0,741,80.0,9.0,300.0,104,1914,1,Not Traded,28.587876712328768
1628369,Jayson Tatum,2017,1,3,3,Draft,1610612738,Boston,Celtics,BOS,Duke,College/University,1,2017,1628369,2018-19,0,1610612738,BOS,21.0,79,79.0,2455.0,466,1036,0.45,116.0,311.0,0.373,195,228,0.855,70.0,407.0,477.0,168,84.0,57.0,122.0,168,1243,1,Not Traded,20.946721518987342
1628991,Jaren Jackson Jr.,2018,1,4,4,Draft,1610612763,Memphis,Grizzlies,MEM,Michigan State,College/University,1,2018,1628991,2020-21,0,1610612763,MEM,21.0,11,4.0,258.0,53,125,0.424,17.0,60.0,0.283,35,42,0.833,17.0,45.0,62.0,12,12.0,18.0,15.0,42,158,1,Not Traded,19.57090909090909
1628991,Jaren Jackson Jr.,2018,1,4,4,Draft,1610612763,Memphis,Grizzlies,MEM,Michigan State,College/University,1,2018,1628991,2018-19,0,1610612763,MEM,19.0,58,56.0,1515.0,298,589,0.506,51.0,142.0,0.359,151,197,0.766,73.0,199.0,272.0,64,52.0,82.0,98.0,220,798,1,Not Traded,17.244655172413793
1628399,Tyler Lydon,2017,1,24,24,Draft,1610612762,Utah,Jazz,UTA,Syracuse,College/University,1,2017,1628399,2017-18,0,1610612743,DEN,22.0,1,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,Not Traded,0.0
1628389,Bam Adebayo,2017,1,14,14,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1,2017,1628389,2017-18,0,1610612748,MIA,20.0,69,19.0,1368.0,174,340,0.512,0.0,7.0,0.0,129,179,0.721,118.0,263.0,381.0,101,32.0,41.0,66.0,138,477,1,Not Traded,12.083260869565219
1628389,Bam Adebayo,2017,1,14,14,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1,2017,1628389,2018-19,0,1610612748,MIA,21.0,82,28.0,1913.0,280,486,0.576,3.0,15.0,0.2,166,226,0.735,165.0,432.0,597.0,184,71.0,65.0,121.0,203,729,1,Not Traded,16.133768292682927
1628389,Bam Adebayo,2017,1,14,14,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1,2017,1628389,2019-20,0,1610612748,MIA,22.0,72,72.0,2417.0,440,790,0.557,2.0,14.0,0.143,264,382,0.691,176.0,559.0,735.0,368,82.0,93.0,204.0,182,1146,1,Not Traded,26.475263888888886
1628389,Bam Adebayo,2017,1,14,14,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1,2017,1628389,2020-21,0,1610612748,MIA,23.0,64,64.0,2143.0,456,800,0.57,2.0,8.0,0.25,283,354,0.799,142.0,431.0,573.0,346,75.0,66.0,169.0,145,1197,1,Not Traded,27.76915625
1628389,Bam Adebayo,2017,1,14,14,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1,2017,1628389,2021-22,0,1610612748,MIA,24.0,56,56.0,1825.0,406,729,0.557,0.0,6.0,0.0,256,340,0.753,137.0,427.0,564.0,190,80.0,44.0,148.0,171,1068,1,Not Traded,27.770696428571426
1628991,Jaren Jackson Jr.,2018,1,4,4,Draft,1610612763,Memphis,Grizzlies,MEM,Michigan State,College/University,1,2018,1628991,2019-20,0,1610612763,MEM,20.0,57,57.0,1622.0,353,753,0.469,145.0,368.0,0.394,139,186,0.747,55.0,207.0,262.0,78,40.0,92.0,99.0,232,990,1,Not Traded,20.261473684210525
1628389,Bam Adebayo,2017,1,14,14,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1,2017,1628389,2022-23,0,1610612748,MIA,25.0,75,75.0,2598.0,602,1114,0.54,1.0,12.0,0.083,324,402,0.806,184.0,504.0,688.0,240,88.0,61.0,187.0,208,1529,1,Not Traded,27.826066666666673
1628389,Bam Adebayo,2017,1,14,14,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1,2017,1628389,2024-25,0,1610612748,MIA,27.0,72,72.0,2479.0,484,1001,0.484,64.0,193.0,0.332,231,302,0.765,174.0,521.0,695.0,309,91.0,49.0,155.0,153,1263,1,Not Traded,27.005986111111113
1628371,Jonathan Isaac,2017,1,6,6,Draft,1610612753,Orlando,Magic,ORL,Florida State,College/University,1,2017,1628371,2024-25,0,1610612753,ORL,27.0,65,0.0,999.0,121,298,0.406,38.0,145.0,0.262,63,94,0.67,106.0,179.0,285.0,32,57.0,70.0,27.0,83,343,1,Not Traded,10.968830769230768
1628371,Jonathan Isaac,2017,1,6,6,Draft,1610612753,Orlando,Magic,ORL,Florida State,College/University,1,2017,1628371,2023-24,0,1610612753,ORL,26.0,58,2.0,915.0,146,286,0.51,42.0,112.0,0.375,59,82,0.72,73.0,187.0,260.0,30,43.0,70.0,27.0,64,393,1,Not Traded,12.372775862068963
1628371,Jonathan Isaac,2017,1,6,6,Draft,1610612753,Orlando,Magic,ORL,Florida State,College/University,1,2017,1628371,2019-20,0,1610612753,ORL,22.0,34,32.0,980.0,156,332,0.47,32.0,94.0,0.34,60,77,0.779,58.0,173.0,231.0,48,53.0,78.0,49.0,83,404,1,Not Traded,20.72488235294118
1628371,Jonathan Isaac,2017,1,6,6,Draft,1610612753,Orlando,Magic,ORL,Florida State,College/University,1,2017,1628371,2018-19,0,1610612753,ORL,21.0,75,64.0,1996.0,262,611,0.429,86.0,266.0,0.323,110,135,0.815,99.0,312.0,411.0,80,59.0,98.0,75.0,143,720,1,Not Traded,15.501813333333333
1628371,Jonathan Isaac,2017,1,6,6,Draft,1610612753,Orlando,Magic,ORL,Florida State,College/University,1,2017,1628371,2017-18,0,1610612753,ORL,20.0,27,10.0,535.0,55,145,0.379,16.0,46.0,0.348,19,25,0.76,16.0,83.0,99.0,18,33.0,30.0,27.0,48,145,1,Not Traded,10.203074074074074
1628389,Bam Adebayo,2017,1,14,14,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1,2017,1628389,2023-24,0,1610612748,MIA,26.0,71,71.0,2416.0,530,1017,0.521,15.0,42.0,0.357,292,387,0.755,159.0,578.0,737.0,278,81.0,66.0,162.0,159,1367,1,Not Traded,28.98323943661972
1628369,Jayson Tatum,2017,1,3,3,Draft,1610612738,Boston,Celtics,BOS,Duke,College/University,1,2017,1628369,2017-18,0,1610612738,BOS,20.0,80,80.0,2443.0,397,835,0.475,105.0,242.0,0.434,213,258,0.826,50.0,352.0,402.0,128,83.0,58.0,114.0,170,1112,1,Not Traded,18.135837499999997
1628371,Jonathan Isaac,2017,1,6,6,Draft,1610612753,Orlando,Magic,ORL,Florida State,College/University,1,2017,1628371,2022-23,0,1610612753,ORL,25.0,11,0.0,124.0,22,53,0.415,6.0,15.0,0.4,5,9,0.556,15.0,29.0,44.0,6,14.0,4.0,4.0,5,55,1,Not Traded,10.323909090909092
1629027,Trae Young,2018,1,5,5,Draft,1610612742,Dallas,Mavericks,DAL,Oklahoma,College/University,1,2018,1629027,2023-24,0,1610612737,ATL,25.0,54,54.0,1942.0,433,1008,0.43,175.0,469.0,0.373,348,407,0.855,23.0,126.0,149.0,583,72.0,11.0,235.0,109,1389,1,Not Traded,28.301888888888886
1630169,Tyrese Haliburton,2020,1,12,12,Draft,1610612758,Sacramento,Kings,SAC,Iowa State,College/University,1,2020,1630169,2020-21,0,1610612758,SAC,21.0,58,20.0,1746.0,292,619,0.472,121.0,296.0,0.409,48,56,0.857,39.0,134.0,173.0,309,77.0,28.0,92.0,83,753,3,Traded,17.641724137931035
1628962,Udoka Azubuike,2020,1,27,27,Draft,1610612762,Utah,Jazz,UTA,Kansas,College/University,1,2020,1628962,2022-23,0,1610612762,UTA,23.0,36,4.0,359.0,59,72,0.819,0.0,0.0,0.0,7,20,0.35,31.0,88.0,119.0,11,6.0,15.0,18.0,34,125,2,Traded,6.4213611111111115
1628962,Udoka Azubuike,2020,1,27,27,Draft,1610612762,Utah,Jazz,UTA,Kansas,College/University,1,2020,1628962,2023-24,0,1610612756,PHX,24.0,16,0.0,113.0,16,23,0.696,0.0,0.0,0.0,3,13,0.231,11.0,21.0,32.0,3,1.0,6.0,4.0,17,35,2,Traded,3.94225
1628391,D.J. Wilson,2017,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,1,2017,1628391,2019-20,0,1610612749,MIL,24.0,37,1.0,363.0,52,132,0.394,18.0,73.0,0.247,11,18,0.611,12.0,80.0,92.0,25,3.0,5.0,19.0,33,133,5,Traded,5.437702702702703
1628391,D.J. Wilson,2017,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,1,2017,1628391,2018-19,0,1610612749,MIL,23.0,48,3.0,882.0,104,251,0.414,46.0,127.0,0.362,26,47,0.553,45.0,177.0,222.0,52,18.0,20.0,32.0,85,280,5,Traded,10.043729166666667
1628391,D.J. Wilson,2017,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,1,2017,1628391,2017-18,0,1610612749,MIL,22.0,22,0.0,71.0,9,16,0.563,2.0,5.0,0.4,1,2,0.5,2.0,8.0,10.0,3,3.0,1.0,4.0,7,21,5,Traded,1.3094999999999997
1628383,Justin Patton,2017,1,16,16,Draft,1610612741,Chicago,Bulls,CHI,Creighton,College/University,1,2017,1628383,2020-21,0,1610612745,HOU,24.0,13,6.0,247.0,29,70,0.414,9.0,34.0,0.265,3,4,0.75,14.0,35.0,49.0,14,12.0,14.0,4.0,34,70,4,Traded,10.460923076923077
1628383,Justin Patton,2017,1,16,16,Draft,1610612741,Chicago,Bulls,CHI,Creighton,College/University,1,2017,1628383,2019-20,0,1610612760,OKC,23.0,5,0.0,24.0,4,10,0.4,1.0,4.0,0.25,0,0,0.0,1.0,4.0,5.0,2,0.0,0.0,2.0,4,9,4,Traded,2.1008000000000004
1628962,Udoka Azubuike,2020,1,27,27,Draft,1610612762,Utah,Jazz,UTA,Kansas,College/University,1,2020,1628962,2021-22,0,1610612762,UTA,22.0,17,6.0,195.0,37,49,0.755,0.0,0.0,0.0,6,11,0.545,18.0,53.0,71.0,0,1.0,11.0,12.0,25,80,2,Traded,7.942529411764704
1630201,Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR,San Diego State,College/University,1,2020,1630201,2020-21,0,1610612761,TOR,23.0,47,14.0,928.0,127,340,0.374,54.0,168.0,0.321,45,56,0.804,10.0,106.0,116.0,137,38.0,7.0,43.0,68,353,5,Traded,10.509425531914891
1630201,Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR,San Diego State,College/University,1,2020,1630201,2022-23,0,1610612761,TOR,25.0,53,2.0,691.0,87,242,0.36,47.0,133.0,0.353,25,33,0.758,15.0,61.0,76.0,70,21.0,4.0,25.0,65,246,5,Traded,5.929471698113207
1630201,Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR,San Diego State,College/University,1,2020,1630201,2023-24,0,1610612761,TOR,26.0,31,0.0,474.0,56,137,0.409,28.0,80.0,0.35,17,22,0.773,13.0,52.0,65.0,73,18.0,6.0,33.0,42,157,5,Traded,7.346387096774196
1630201,Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR,San Diego State,College/University,1,2020,1630201,2023-24,0,1610612752,NYK,26.0,14,0.0,61.0,9,23,0.391,4.0,13.0,0.308,9,11,0.818,0.0,6.0,6.0,6,1.0,0.0,3.0,3,31,5,Traded,2.3939999999999997
1630201,Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR,San Diego State,College/University,1,2020,1630201,2023-24,0,1610612765,DET,26.0,24,0.0,342.0,71,165,0.43,24.0,76.0,0.316,26,38,0.684,8.0,35.0,43.0,51,19.0,2.0,27.0,21,192,5,Traded,9.692916666666667
1630201,Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR,San Diego State,College/University,1,2020,1630201,2023-24,0,0,TOT,26.0,69,0.0,877.0,136,325,0.418,56.0,169.0,0.331,52,71,0.732,21.0,93.0,114.0,130,38.0,8.0,63.0,66,380,5,Traded,7.157739130434782
1630201,Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR,San Diego State,College/University,1,2020,1630201,2024-25,0,1610612766,CHA,26.0,4,0.0,44.0,5,13,0.385,1.0,4.0,0.25,5,6,0.833,3.0,4.0,7.0,7,3.0,0.0,4.0,4,16,5,Traded,5.9007499999999995
1628383,Justin Patton,2017,1,16,16,Draft,1610612741,Chicago,Bulls,CHI,Creighton,College/University,1,2017,1628383,2018-19,0,1610612755,PHI,22.0,3,0.0,21.0,2,7,0.286,0.0,2.0,0.0,1,2,0.5,2.0,4.0,6.0,3,2.0,0.0,0.0,5,5,4,Traded,4.314333333333333
1628383,Justin Patton,2017,1,16,16,Draft,1610612741,Chicago,Bulls,CHI,Creighton,College/University,1,2017,1628383,2017-18,0,1610612750,MIN,21.0,1,0.0,4.0,1,2,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1,2,4,Traded,2.722
1630201,Malachi Flynn,2020,1,29,29,Draft,1610612761,Toronto,Raptors,TOR,San Diego State,College/University,1,2020,1630201,2021-22,0,1610612761,TOR,24.0,44,5.0,537.0,72,183,0.393,30.0,90.0,0.333,15,24,0.625,10.0,53.0,63.0,70,20.0,4.0,13.0,45,189,5,Traded,6.131386363636364
1628962,Udoka Azubuike,2020,1,27,27,Draft,1610612762,Utah,Jazz,UTA,Kansas,College/University,1,2020,1628962,2020-21,0,1610612762,UTA,21.0,15,0.0,57.0,4,9,0.444,0.0,0.0,0.0,8,10,0.8,4.0,9.0,13.0,0,1.0,4.0,3.0,9,16,2,Traded,1.8161333333333332
1628391,D.J. Wilson,2017,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,1,2017,1628391,2020-21,0,1610612749,MIL,25.0,12,0.0,105.0,16,43,0.372,10.0,28.0,0.357,1,2,0.5,3.0,22.0,25.0,3,1.0,4.0,4.0,13,43,5,Traded,5.1475
1628391,D.J. Wilson,2017,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,1,2017,1628391,2020-21,0,1610612745,HOU,25.0,23,1.0,328.0,52,125,0.416,20.0,59.0,0.339,16,23,0.696,17.0,70.0,87.0,20,10.0,12.0,18.0,31,140,5,Traded,9.560217391304347
1630195,Leandro Bolmaro,2020,1,23,23,Draft,1610612752,New York,Knicks,NYK,FC Barcelona Basquet (Spain),Other Team/Club,1,2020,1630195,2022-23,0,1610612762,UTA,22.0,14,0.0,68.0,3,20,0.15,0.0,4.0,0.0,0,0,0.0,4.0,3.0,7.0,7,3.0,1.0,7.0,10,6,2,Traded,0.8025714285714286
1630181,R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Breakers (New Zealand),Other Team/Club,1,2020,1630181,2020-21,0,1610612743,DEN,20.0,25,0.0,233.0,25,60,0.417,5.0,18.0,0.278,9,12,0.75,10.0,40.0,50.0,14,5.0,2.0,11.0,22,64,5,Traded,4.15924
1630181,R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Breakers (New Zealand),Other Team/Club,1,2020,1630181,2020-21,0,1610612753,ORL,20.0,26,1.0,655.0,111,253,0.439,22.0,69.0,0.319,46,70,0.657,19.0,110.0,129.0,73,16.0,8.0,42.0,39,290,5,Traded,15.325346153846153
1630181,R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Breakers (New Zealand),Other Team/Club,1,2020,1630181,2020-21,0,0,TOT,20.0,51,1.0,888.0,136,313,0.435,27.0,87.0,0.31,55,82,0.671,29.0,150.0,179.0,87,21.0,10.0,53.0,61,354,5,Traded,9.851764705882353
1630181,R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Breakers (New Zealand),Other Team/Club,1,2020,1630181,2021-22,0,1610612753,ORL,21.0,64,14.0,1402.0,175,457,0.383,64.0,183.0,0.35,75,117,0.641,23.0,171.0,194.0,158,42.0,13.0,87.0,101,489,5,Traded,10.312406250000002
1630181,R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Breakers (New Zealand),Other Team/Club,1,2020,1630181,2022-23,0,1610612753,ORL,22.0,26,0.0,361.0,50,114,0.439,18.0,53.0,0.34,31,37,0.838,9.0,30.0,39.0,34,16.0,4.0,21.0,22,149,5,Traded,7.144384615384614
1630181,R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Breakers (New Zealand),Other Team/Club,1,2020,1630181,2022-23,0,1610612765,DET,22.0,21,3.0,389.0,52,123,0.423,23.0,63.0,0.365,26,39,0.667,9.0,39.0,48.0,20,11.0,5.0,21.0,29,153,5,Traded,8.666047619047617
1630181,R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Breakers (New Zealand),Other Team/Club,1,2020,1630181,2022-23,0,0,TOT,22.0,47,3.0,750.0,102,237,0.43,41.0,116.0,0.353,57,76,0.75,18.0,69.0,87.0,54,27.0,9.0,42.0,51,302,5,Traded,7.8242765957446805
1630181,R.J. Hampton,2020,1,24,24,Draft,1610612749,Milwaukee,Bucks,MIL,Breakers (New Zealand),Other Team/Club,1,2020,1630181,2023-24,0,1610612748,MIA,23.0,8,2.0,76.0,4,14,0.286,1.0,8.0,0.125,1,2,0.5,2.0,4.0,6.0,8,0.0,0.0,3.0,8,10,5,Traded,1.6765000000000003
1630193,Immanuel Quickley,2020,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC,Kentucky,College/University,1,2020,1630193,2020-21,0,1610612752,NYK,22.0,64,3.0,1244.0,229,580,0.395,118.0,303.0,0.389,155,174,0.891,25.0,112.0,137.0,127,30.0,12.0,58.0,114,731,3,Traded,12.4775625
1630193,Immanuel Quickley,2020,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC,Kentucky,College/University,1,2020,1630193,2021-22,0,1610612752,NYK,23.0,78,3.0,1802.0,284,724,0.392,137.0,396.0,0.346,177,201,0.881,31.0,216.0,247.0,275,54.0,3.0,99.0,167,882,3,Traded,13.925666666666666
1630193,Immanuel Quickley,2020,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC,Kentucky,College/University,1,2020,1630193,2022-23,0,1610612752,NYK,24.0,81,21.0,2344.0,419,936,0.448,168.0,454.0,0.37,203,248,0.819,58.0,279.0,337.0,279,80.0,14.0,100.0,166,1209,3,Traded,18.633777777777777
1630193,Immanuel Quickley,2020,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC,Kentucky,College/University,1,2020,1630193,2023-24,0,1610612752,NYK,25.0,30,0.0,720.0,152,335,0.454,64.0,162.0,0.395,82,94,0.872,5.0,72.0,77.0,74,16.0,3.0,31.0,44,450,3,Traded,16.22576666666667
1630193,Immanuel Quickley,2020,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC,Kentucky,College/University,1,2020,1630193,2023-24,0,1610612761,TOR,25.0,38,38.0,1265.0,236,559,0.422,107.0,271.0,0.395,127,151,0.841,12.0,170.0,182.0,257,34.0,7.0,70.0,75,706,3,Traded,23.65921052631579
1630193,Immanuel Quickley,2020,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC,Kentucky,College/University,1,2020,1630193,2023-24,0,0,TOT,25.0,68,38.0,1985.0,388,894,0.434,171.0,433.0,0.395,209,245,0.853,17.0,242.0,259.0,331,50.0,10.0,101.0,119,1156,3,Traded,20.37975
1630193,Immanuel Quickley,2020,1,25,25,Draft,1610612760,Oklahoma City,Thunder,OKC,Kentucky,College/University,1,2020,1630193,2024-25,0,1610612761,TOR,25.0,30,30.0,850.0,169,402,0.42,78.0,205.0,0.38,109,126,0.865,14.0,92.0,106.0,173,21.0,4.0,55.0,58,525,3,Traded,20.586366666666663
1628391,D.J. Wilson,2017,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,1,2017,1628391,2023-24,0,1610612755,PHI,28.0,2,0.0,15.0,4,6,0.667,2.0,2.0,1.0,0,0,0.0,1.0,1.0,2.0,2,0.0,2.0,0.0,1,10,5,Traded,7.0235
1628391,D.J. Wilson,2017,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,1,2017,1628391,2021-22,0,1610612761,TOR,26.0,4,1.0,54.0,11,15,0.733,0.0,2.0,0.0,8,10,0.8,1.0,15.0,16.0,5,5.0,1.0,2.0,6,30,5,Traded,12.185500000000001
1628391,D.J. Wilson,2017,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,1,2017,1628391,2020-21,0,0,TOT,25.0,35,1.0,433.0,68,168,0.405,30.0,87.0,0.345,17,25,0.68,20.0,92.0,112.0,23,11.0,16.0,22.0,44,183,5,Traded,8.047285714285714
1628382,Justin Jackson,2017,1,15,15,Draft,1610612757,Portland,Trail Blazers,POR,North Carolina,College/University,1,2017,1628382,2023-24,0,1610612750,MIN,29.0,2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,8,Traded,0.0
1628382,Justin Jackson,2017,1,15,15,Draft,1610612757,Portland,Trail Blazers,POR,North Carolina,College/University,1,2017,1628382,2022-23,0,1610612738,BOS,28.0,23,0.0,107.0,7,27,0.259,5.0,20.0,0.25,1,2,0.5,2.0,15.0,17.0,9,4.0,4.0,2.0,7,20,8,Traded,1.9872608695652172
1628382,Justin Jackson,2017,1,15,15,Draft,1610612757,Portland,Trail Blazers,POR,North Carolina,College/University,1,2017,1628382,2021-22,0,0,TOT,27.0,7,0.0,36.0,5,15,0.333,3.0,9.0,0.333,2,2,1.0,1.0,6.0,7.0,2,0.0,0.0,1.0,3,15,8,Traded,2.7135714285714294
1628382,Justin Jackson,2017,1,15,15,Draft,1610612757,Portland,Trail Blazers,POR,North Carolina,College/University,1,2017,1628382,2021-22,0,1610612756,PHX,27.0,6,0.0,35.0,5,14,0.357,3.0,9.0,0.333,0,0,0.0,1.0,6.0,7.0,2,0.0,0.0,1.0,3,13,8,Traded,2.879166666666667
1628378,Donovan Mitchell,2017,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Louisville,College/University,1,2017,1628378,2022-23,0,1610612739,CLE,26.0,68,68.0,2432.0,679,1402,0.484,245.0,635.0,0.386,319,368,0.867,63.0,226.0,289.0,301,99.0,27.0,180.0,168,1922,2,Traded,30.18652941176471
1628378,Donovan Mitchell,2017,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Louisville,College/University,1,2017,1628378,2021-22,0,1610612762,UTA,25.0,67,67.0,2266.0,617,1376,0.448,232.0,654.0,0.355,267,313,0.853,55.0,227.0,282.0,358,99.0,12.0,200.0,164,1733,2,Traded,28.037119402985073
1628378,Donovan Mitchell,2017,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Louisville,College/University,1,2017,1628378,2020-21,0,1610612762,UTA,24.0,53,53.0,1771.0,478,1091,0.438,178.0,461.0,0.386,267,316,0.845,50.0,185.0,235.0,277,52.0,15.0,147.0,117,1401,2,Traded,28.433320754716974
1628378,Donovan Mitchell,2017,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Louisville,College/University,1,2017,1628378,2019-20,0,1610612762,UTA,23.0,69,69.0,2364.0,602,1342,0.449,173.0,473.0,0.366,278,322,0.863,53.0,251.0,304.0,294,70.0,14.0,184.0,172,1655,2,Traded,25.677217391304346
1628378,Donovan Mitchell,2017,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Louisville,College/University,1,2017,1628378,2018-19,0,1610612762,UTA,22.0,77,77.0,2598.0,661,1530,0.432,188.0,519.0,0.362,319,396,0.806,59.0,257.0,316.0,322,106.0,31.0,218.0,208,1829,2,Traded,25.655363636363635
1628378,Donovan Mitchell,2017,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Louisville,College/University,1,2017,1628378,2017-18,0,1610612762,UTA,21.0,79,71.0,2638.0,595,1362,0.437,187.0,550.0,0.34,239,297,0.805,52.0,244.0,296.0,291,118.0,27.0,215.0,213,1616,2,Traded,22.360506329113925
1628386,Jarrett Allen,2017,1,22,22,Draft,1610612751,Brooklyn,Nets,BKN,Texas,College/University,1,2017,1628386,2024-25,0,1610612739,CLE,26.0,75,75.0,2138.0,423,599,0.706,0.0,4.0,0.0,189,261,0.724,199.0,550.0,749.0,144,72.0,70.0,87.0,117,1035,3,Traded,23.83028
1628379,Luke Kennard,2017,1,12,12,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1,2017,1628379,2024-25,0,1610612763,MEM,28.0,59,11.0,1346.0,198,409,0.484,109.0,247.0,0.441,48,54,0.889,35.0,129.0,164.0,202,46.0,5.0,69.0,54,553,4,Traded,12.542627118644068
1630581,Josh Giddey,2021,1,6,6,Draft,1610612760,Oklahoma City,Thunder,OKC,NBA Global Academy (Australia),Other Team/Club,1,2021,1630581,2024-25,0,1610612741,CHI,22.0,65,64.0,1947.0,338,726,0.466,98.0,258.0,0.38,150,193,0.777,113.0,393.0,506.0,450,77.0,42.0,182.0,115,924,2,Traded,23.15590769230769
1628379,Luke Kennard,2017,1,12,12,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1,2017,1628379,2023-24,0,1610612763,MEM,28.0,39,22.0,999.0,141,315,0.448,107.0,238.0,0.45,40,45,0.889,11.0,102.0,113.0,136,20.0,2.0,54.0,39,429,4,Traded,13.448333333333334
1630558,Davion Mitchell,2021,1,9,9,Draft,1610612758,Sacramento,Kings,SAC,Baylor,College/University,1,2021,1630558,2022-23,0,1610612758,SAC,24.0,80,9.0,1447.0,181,399,0.454,63.0,197.0,0.32,25,31,0.806,16.0,89.0,105.0,185,44.0,15.0,62.0,112,450,4,Traded,7.2321124999999995
1630558,Davion Mitchell,2021,1,9,9,Draft,1610612758,Sacramento,Kings,SAC,Baylor,College/University,1,2021,1630558,2023-24,0,1610612758,SAC,25.0,72,4.0,1101.0,146,323,0.452,57.0,158.0,0.361,30,42,0.714,19.0,76.0,95.0,134,17.0,3.0,43.0,85,379,4,Traded,6.295375
